time,velocity,orientation,acceleration,steering wheel angle,
3.9146,13.8,1.7403,1.1234,-0.02902
3.9246,13.729,1.7368,1.1017,-0.028612
3.9347,13.878,1.7566,1.0996,-0.031767
3.9447,13.912,1.7406,1.0892,-0.029416
3.9548,13.846,1.7491,1.0496,-0.032502
3.9648,13.85,1.74,1.0611,-0.031466
3.9749,13.822,1.743,1.013,-0.030476
3.9849,13.936,1.7435,1.0851,-0.030625
3.995,13.905,1.7387,1.0518,-0.030756
4.005,13.853,1.7348,1.0652,-0.030807
4.0151,13.937,1.7346,1.0793,-0.027885
4.0251,14.024,1.7528,1.0307,-0.031672
4.0352,14.003,1.7457,1.0422,-0.032227
4.0452,13.983,1.7438,1.0599,-0.031191
4.0553,13.984,1.7133,0.99894,-0.033258
4.0653,13.95,1.7437,0.9955,-0.032972
4.0754,14.1,1.7357,1.0091,-0.03406
4.0854,14.053,1.7185,0.98076,-0.034271
4.0955,13.932,1.7038,1.0645,-0.032512
4.1055,13.912,1.7306,1.0378,-0.03235
4.1156,13.972,1.7211,1.0186,-0.032831
4.1256,14.074,1.7313,1.0384,-0.034127
4.1357,14.23,1.7024,1.021,-0.036336
4.1457,14.058,1.7254,0.97419,-0.035665
4.1558,14.023,1.7016,1.0477,-0.035309
4.1658,14.187,1.6978,0.99201,-0.034746
4.1759,14.135,1.7034,0.99878,-0.034528
4.1859,14.1,1.7133,1.0086,-0.034163
4.196,14.079,1.7106,0.94923,-0.036459
4.206,14.082,1.7046,0.94562,-0.033867
4.2161,14.09,1.6987,0.9383,-0.034774
4.2261,14.071,1.7111,0.96026,-0.035879
4.2362,14.208,1.6944,0.98077,-0.035717
4.2462,14.193,1.7042,0.92614,-0.036593
4.2563,14.15,1.6921,0.94803,-0.037724
4.2663,14.216,1.6869,0.93537,-0.037199
4.2764,14.273,1.6893,0.90808,-0.036532
4.2864,14.226,1.683,0.90888,-0.038807
4.2965,14.142,1.693,0.91841,-0.03816
4.3065,14.18,1.685,0.94684,-0.038493
4.3166,14.144,1.6769,0.9086,-0.039226
4.3266,14.272,1.6907,0.91596,-0.035184
4.3367,14.229,1.676,0.92517,-0.037707
4.3467,14.141,1.6779,0.89992,-0.038402
4.3568,14.279,1.6831,0.92952,-0.040651
4.3668,14.252,1.6772,0.92386,-0.038781
4.3769,14.232,1.6622,0.86422,-0.038997
4.3869,14.241,1.6796,0.8858,-0.040304
4.397,14.306,1.6725,0.87157,-0.039564
4.407,14.285,1.6606,0.8296,-0.039583
4.4171,14.369,1.6584,0.84265,-0.038787
4.4271,14.304,1.675,0.88665,-0.038939
4.4372,14.409,1.6638,0.86285,-0.041222
4.4472,14.338,1.6597,0.84516,-0.040221
4.4573,14.332,1.6678,0.83748,-0.039414
4.4673,14.436,1.6739,0.88936,-0.040414
4.4774,14.321,1.6393,0.81649,-0.039136
4.4874,14.28,1.6432,0.80758,-0.039987
4.4975,14.273,1.638,0.83365,-0.042384
4.5075,14.434,1.6489,0.87419,-0.044044
4.5176,14.4,1.6345,0.80053,-0.04021
4.5276,14.437,1.643,0.82719,-0.044197
4.5377,14.296,1.6455,0.83499,-0.041113
4.5477,14.315,1.6498,0.79517,-0.039237
4.5578,14.21,1.6318,0.83406,-0.041432
4.5678,14.379,1.6408,0.79066,-0.0424
4.5779,14.44,1.6204,0.82088,-0.041767
4.5879,14.405,1.6362,0.80252,-0.042437
4.598,14.429,1.6137,0.79204,-0.042086
4.608,14.544,1.62,0.73345,-0.040504
4.6181,14.419,1.629,0.79497,-0.043246
4.6281,14.461,1.609,0.75792,-0.040623
4.6382,14.559,1.6095,0.73529,-0.041828
4.6482,14.458,1.622,0.70403,-0.043869
4.6583,14.506,1.6131,0.76577,-0.044227
4.6683,14.578,1.6137,0.76514,-0.044569
4.6784,14.62,1.6128,0.69743,-0.043994
4.6884,14.439,1.6064,0.74688,-0.042884
4.6985,14.637,1.5952,0.7211,-0.045553
4.7085,14.519,1.5944,0.7421,-0.044305
4.7186,14.509,1.582,0.68149,-0.042167
4.7286,14.533,1.6052,0.74119,-0.045434
4.7387,14.651,1.5954,0.71199,-0.043128
4.7487,14.551,1.5891,0.77282,-0.04496
4.7588,14.537,1.5886,0.67477,-0.046053
4.7688,14.596,1.6009,0.69009,-0.043682
4.7789,14.533,1.5692,0.68112,-0.043534
4.7889,14.496,1.584,0.7368,-0.043985
4.799,14.521,1.5805,0.73419,-0.043773
4.809,14.518,1.5804,0.67477,-0.042408
4.8191,14.545,1.5591,0.69289,-0.04567
4.8291,14.523,1.5846,0.73701,-0.046007
4.8392,14.634,1.5769,0.67989,-0.043894
4.8492,14.545,1.5716,0.67221,-0.043727
4.8593,14.601,1.5735,0.60913,-0.042638
4.8693,14.755,1.567,0.5931,-0.045361
4.8794,14.635,1.5679,0.69273,-0.045606
4.8894,14.711,1.5461,0.70601,-0.044147
4.8995,14.579,1.5582,0.6542,-0.046338
4.9095,14.616,1.5552,0.6318,-0.043664
4.9196,14.533,1.5506,0.62131,-0.044538
4.9296,14.615,1.5523,0.66191,-0.045913
4.9397,14.638,1.5641,0.68013,-0.044364
4.9497,14.659,1.5635,0.65324,-0.045
4.9598,14.6,1.541,0.6573,-0.047073
4.9698,14.614,1.532,0.63245,-0.044171
4.9799,14.691,1.5448,0.54636,-0.045821
4.9899,14.61,1.5402,0.56444,-0.044776
5,14.694,1.517,0.64138,-0.04647
